Latitude Longitude RSSI(dBm)
40.907951 -73.110662 -101.000000
40.907944 -73.110697 -103.000000
40.907948 -73.110798 -99.000000
40.907943 -73.110847 -97.000000
40.907936 -73.110901 -99.000000
40.907970 -73.111131 -95.000000
40.907989 -73.111298 -91.000000
40.907999 -73.111342 -85.000000
40.908036 -73.111403 -87.000000
40.908077 -73.111448 -87.000000
40.908113 -73.111474 -83.000000
40.908158 -73.111502 -79.000000
40.908222 -73.111527 -83.000000
40.908351 -73.111623 -87.000000
40.908371 -73.111639 -85.000000
40.908481 -73.111697 -71.000000
40.908563 -73.111754 -83.000000
40.908602 -73.111775 -79.000000
40.908681 -73.111844 -83.000000
40.908774 -73.111921 -81.000000
40.908778 -73.111973 -77.000000
40.908752 -73.112056 -73.000000
40.908715 -73.112148 -81.000000
40.908706 -73.112192 -83.000000
40.908778 -73.112307 -83.000000
40.908848 -73.112350 -85.000000
40.908872 -73.112367 -85.000000
40.908912 -73.112404 -87.000000
40.908945 -73.112431 -85.000000
40.908978 -73.112460 -87.000000
40.909012 -73.112486 -91.000000
40.909049 -73.112505 -91.000000
40.909084 -73.112525 -91.000000
40.909107 -73.112535 -89.000000
40.909145 -73.112559 -91.000000
40.909171 -73.112568 -91.000000
40.909199 -73.112581 -91.000000
40.909245 -73.112613 -87.000000
40.909321 -73.112667 -87.000000
40.909418 -73.112739 -85.000000
40.909499 -73.112779 -85.000000
40.909672 -73.112898 -93.000000
40.909694 -73.112918 -95.000000
40.909740 -73.112956 -89.000000
40.909791 -73.112985 -87.000000
40.909924 -73.113081 -87.000000
40.909952 -73.113094 -87.000000
40.909985 -73.113103 -89.000000
40.910077 -73.113148 -83.000000
40.910099 -73.113159 -87.000000
40.910177 -73.113202 -85.000000
40.910210 -73.113219 -83.000000
40.910337 -73.113435 -87.000000
40.910348 -73.113475 -87.000000
40.910379 -73.113538 -83.000000
40.910387 -73.113570 -83.000000
40.910408 -73.113638 -85.000000
40.910414 -73.113746 -93.000000
40.910443 -73.113922 -89.000000
40.910453 -73.113968 -91.000000
40.910506 -73.114505 -91.000000
40.910513 -73.114548 -91.000000
40.910520 -73.114593 -91.000000
40.910538 -73.114734 -93.000000
40.910547 -73.114825 -97.000000
40.910629 -73.115082 -103.000000
40.910977 -73.116594 -101.000000
40.910993 -73.116884 -99.000000
40.911008 -73.117121 -99.000000
40.911015 -73.117171 -99.000000
40.910986 -73.117310 -97.000000
40.911002 -73.117578 -101.000000
40.911018 -73.117677 -99.000000
40.911027 -73.117728 -99.000000
40.911034 -73.117779 -101.000000
40.911044 -73.117888 -103.000000
40.911043 -73.117988 -101.000000
40.911048 -73.118030 -101.000000
40.911054 -73.118075 -101.000000
40.911066 -73.118179 -105.000000
40.911093 -73.118235 -103.000000
40.910800 -73.118363 -97.000000
40.910947 -73.118433 -99.000000
40.911004 -73.118483 -99.000000
40.911130 -73.118624 -99.000000
40.911161 -73.118823 -93.000000
40.911171 -73.118877 -93.000000
40.911169 -73.118989 -89.000000
40.911176 -73.119041 -93.000000
40.911184 -73.119094 -95.000000
40.911187 -73.119145 -91.000000
40.911193 -73.119197 -95.000000
40.911232 -73.119341 -95.000000
40.911259 -73.119429 -95.000000
40.911285 -73.119628 -93.000000
40.911337 -73.119790 -85.000000
40.911347 -73.119936 -85.000000
40.911672 -73.120665 -87.000000
40.911695 -73.120690 -83.000000
40.912054 -73.121255 -77.000000
40.912218 -73.121291 -77.000000
40.912252 -73.121302 -73.000000
40.912358 -73.121358 -79.000000
40.912435 -73.121373 -75.000000
40.912519 -73.121434 -75.000000
40.912553 -73.121429 -77.000000
40.912575 -73.121524 -81.000000
40.912580 -73.121628 -81.000000
40.912591 -73.121772 -79.000000
40.912597 -73.121823 -79.000000
40.912568 -73.121925 -77.000000
40.912554 -73.121980 -77.000000
40.912548 -73.122145 -77.000000
40.912577 -73.122230 -79.000000
40.912579 -73.122272 -79.000000
40.912592 -73.122316 -73.000000
40.912616 -73.122360 -67.000000
40.912684 -73.122469 -73.000000
40.912736 -73.122533 -65.000000
40.914228 -73.124540 -51.000000
40.914574 -73.124495 -51.000000
40.914597 -73.124501 -51.000000
40.914634 -73.124501 -65.000000
40.914634 -73.124501 -65.000000
40.912722 -73.121783 -73.000000
40.912715 -73.121778 -71.000000
40.912711 -73.121777 -73.000000
40.912705 -73.121785 -73.000000
40.912714 -73.121766 -73.000000
40.912700 -73.121767 -77.000000
40.912763 -73.121629 -73.000000
40.912817 -73.121581 -71.000000
40.913248 -73.121327 -69.000000
40.913282 -73.121315 -67.000000
40.913309 -73.121287 -67.000000
40.913402 -73.120994 -69.000000
40.913415 -73.120811 -77.000000
40.913424 -73.120577 -79.000000
40.913432 -73.120532 -77.000000
40.913450 -73.120490 -75.000000
40.913460 -73.120454 -75.000000
40.913476 -73.120415 -73.000000
40.913539 -73.120372 -75.000000
40.913570 -73.120355 -73.000000
40.913655 -73.120325 -69.000000
40.913691 -73.120322 -71.000000
40.913772 -73.120314 -77.000000
40.914034 -73.120132 -63.000000
40.914045 -73.120117 -71.000000
40.914041 -73.120118 -69.000000
40.914027 -73.120105 -63.000000
40.913981 -73.120105 -65.000000
40.913937 -73.120100 -73.000000
40.913848 -73.120104 -63.000000
40.913793 -73.120145 -65.000000
40.913767 -73.120162 -67.000000
40.913698 -73.120143 -71.000000
40.913670 -73.120106 -75.000000
40.913655 -73.120063 -71.000000
40.913640 -73.120009 -67.000000
40.913647 -73.119954 -73.000000
40.913592 -73.119802 -69.000000
40.913583 -73.119753 -67.000000
40.913595 -73.119694 -75.000000
40.913578 -73.119603 -69.000000
40.913503 -73.119441 -67.000000
40.913485 -73.119355 -73.000000
40.913510 -73.119310 -77.000000
40.913796 -73.119258 -75.000000
40.913218 -73.118087 -75.000000
40.913216 -73.118056 -75.000000
40.913258 -73.117894 -73.000000
40.913326 -73.117875 -75.000000
40.913353 -73.117886 -77.000000
40.913436 -73.117875 -81.000000
40.913461 -73.117887 -77.000000
40.913506 -73.117902 -91.000000
40.913527 -73.117907 -89.000000
40.913551 -73.117898 -77.000000
40.913670 -73.117925 -79.000000
40.913698 -73.117931 -77.000000
40.913727 -73.117946 -77.000000
40.913760 -73.117969 -79.000000
40.913791 -73.117972 -73.000000
40.913822 -73.117978 -71.000000
40.913863 -73.117984 -75.000000
40.914085 -73.118096 -69.000000
40.914164 -73.118166 -69.000000
40.914230 -73.118277 -73.000000
40.914198 -73.118397 -73.000000
40.914190 -73.118440 -73.000000
40.914120 -73.118727 -73.000000
40.914015 -73.118786 -73.000000
40.913983 -73.118772 -73.000000
40.913958 -73.118753 -71.000000
40.913895 -73.118754 -71.000000
40.913851 -73.118759 -73.000000
40.913757 -73.118769 -79.000000
40.913717 -73.118770 -73.000000
40.913631 -73.118889 -73.000000
40.913562 -73.118890 -73.000000
40.913531 -73.118884 -77.000000
40.913500 -73.118878 -73.000000
40.913471 -73.118866 -69.000000
40.913355 -73.118813 -67.000000
40.913331 -73.118794 -73.000000
40.913219 -73.118739 -69.000000
40.913114 -73.118718 -69.000000
40.913080 -73.118706 -71.000000
40.913011 -73.118705 -71.000000
40.912975 -73.118712 -69.000000
40.912939 -73.118714 -71.000000
40.912865 -73.118733 -71.000000
40.912661 -73.118708 -75.000000
40.912498 -73.118760 -79.000000
40.912470 -73.118756 -79.000000
40.912022 -73.118737 -79.000000
40.911910 -73.118710 -89.000000
40.911883 -73.118707 -85.000000
40.911841 -73.118638 -91.000000
40.911768 -73.118590 -95.000000
40.911720 -73.118509 -95.000000
40.911687 -73.118485 -97.000000
40.911654 -73.118471 -93.000000
40.911569 -73.118486 -97.000000
40.911566 -73.118513 -95.000000
40.911596 -73.118534 -95.000000
40.911676 -73.118560 -95.000000
40.911708 -73.118579 -91.000000
40.911743 -73.118591 -87.000000
40.911767 -73.118574 -89.000000
40.911714 -73.118575 -93.000000
40.911647 -73.118607 -89.000000
40.911611 -73.118611 -93.000000
40.911582 -73.118617 -95.000000
40.911576 -73.118602 -99.000000
40.911604 -73.118570 -95.000000
40.911624 -73.118551 -95.000000
40.911646 -73.118539 -93.000000
40.911677 -73.118598 -95.000000
40.911590 -73.118693 -93.000000
40.911571 -73.118725 -87.000000
40.911215 -73.118911 -93.000000
40.911163 -73.118860 -93.000000
40.911150 -73.118806 -91.000000
40.911163 -73.118755 -95.000000
40.911157 -73.118700 -97.000000
40.911111 -73.118450 -103.000000
40.911105 -73.118403 -97.000000
40.911092 -73.118358 -103.000000
40.911092 -73.118358 -99.000000
40.911092 -73.118358 -97.000000
40.911092 -73.118358 -97.000000
40.911019 -73.117641 -99.000000
40.910942 -73.117391 -97.000000
40.910934 -73.117344 -99.000000
40.910663 -73.117182 -95.000000
40.910584 -73.117157 -91.000000
40.910558 -73.117147 -91.000000
40.910538 -73.117129 -95.000000
40.910522 -73.117110 -97.000000
40.910405 -73.117332 -101.000000
40.910409 -73.117332 -103.000000
40.910520 -73.117060 -93.000000
40.910551 -73.117033 -97.000000
40.910854 -73.116914 -103.000000
40.910871 -73.116836 -103.000000
40.910870 -73.116799 -101.000000
40.910858 -73.116494 -105.000000
40.910849 -73.116453 -105.000000
40.911279 -73.115064 -97.000000
40.911347 -73.115046 -99.000000
40.911341 -73.114548 -95.000000
40.911326 -73.114418 -99.000000
40.911317 -73.114369 -101.000000
40.911311 -73.114274 -97.000000
40.911298 -73.114190 -99.000000
40.911286 -73.114140 -99.000000
40.911267 -73.114038 -97.000000
40.911271 -73.113945 -91.000000
40.911267 -73.113898 -91.000000
40.911258 -73.113800 -91.000000
40.911243 -73.113669 -95.000000
40.911251 -73.113624 -95.000000
40.911266 -73.113578 -99.000000
40.911298 -73.113565 -101.000000
40.911322 -73.113570 -101.000000
40.911654 -73.114756 -99.000000
40.911628 -73.114885 -97.000000
40.911593 -73.114886 -97.000000
40.911574 -73.114848 -101.000000
40.911578 -73.114800 -97.000000
40.911570 -73.114754 -95.000000
40.911569 -73.114708 -97.000000
40.911546 -73.114523 -95.000000
40.911536 -73.114297 -91.000000
40.911509 -73.114167 -95.000000
40.911504 -73.114126 -97.000000
40.911497 -73.114083 -99.000000
40.911491 -73.114037 -95.000000
40.911480 -73.113961 -101.000000
40.911474 -73.113923 -99.000000
40.911464 -73.113836 -99.000000
40.911432 -73.113671 -99.000000
40.911374 -73.113663 -93.000000
40.911358 -73.113789 -99.000000
40.911351 -73.113826 -97.000000
40.911366 -73.113916 -93.000000
40.911370 -73.113960 -93.000000
40.911381 -73.114003 -89.000000
40.911406 -73.114179 -85.000000
40.911421 -73.114329 -95.000000
40.911429 -73.114376 -95.000000
40.911439 -73.114520 -95.000000
40.911445 -73.114603 -93.000000
40.911450 -73.114650 -95.000000
40.911450 -73.114698 -97.000000
40.911451 -73.114743 -95.000000
40.911468 -73.114830 -95.000000
40.911473 -73.114869 -93.000000
40.911476 -73.114903 -95.000000
40.911479 -73.114941 -95.000000
40.911488 -73.115013 -101.000000
40.911508 -73.115095 -97.000000
40.911509 -73.115133 -97.000000
40.911526 -73.115219 -99.000000
40.911671 -73.116276 -97.000000
40.911679 -73.116328 -97.000000
40.911669 -73.116375 -97.000000
40.911665 -73.116410 -103.000000
40.911648 -73.116443 -105.000000
40.911583 -73.116280 -97.000000
40.911583 -73.116192 -97.000000
40.911580 -73.116148 -99.000000
40.911571 -73.116101 -99.000000
40.911561 -73.116019 -97.000000
40.911387 -73.115135 -99.000000
40.910931 -73.117304 -103.000000
40.910984 -73.117348 -105.000000
40.911034 -73.117686 -101.000000
40.910994 -73.117985 -103.000000
40.910994 -73.117985 -107.000000
40.910994 -73.117985 -107.000000
40.911209 -73.118302 -107.000000
40.911148 -73.118654 -103.000000
40.911158 -73.118757 -105.000000
40.911158 -73.119211 -107.000000
40.911193 -73.119503 -97.000000
40.911195 -73.119549 -103.000000
40.911223 -73.119853 -99.000000
40.911265 -73.119921 -105.000000
40.911262 -73.119966 -101.000000
40.911258 -73.120017 -99.000000
40.911654 -73.120704 -95.000000
40.911708 -73.120931 -91.000000
40.911702 -73.120975 -89.000000
40.911701 -73.121054 -83.000000
40.911438 -73.121522 -81.000000
40.911389 -73.121578 -85.000000
40.911412 -73.121559 -85.000000
40.911419 -73.121554 -83.000000
40.911415 -73.121546 -83.000000
40.911441 -73.121495 -81.000000
40.911460 -73.121453 -79.000000
40.911508 -73.121378 -81.000000
40.911539 -73.121345 -81.000000
40.911435 -73.121773 -83.000000
40.911455 -73.121786 -83.000000
40.911479 -73.121789 -81.000000
40.911510 -73.121813 -79.000000
40.911547 -73.121832 -79.000000
40.911570 -73.121848 -79.000000
40.911582 -73.121853 -79.000000
40.911676 -73.121973 -75.000000
40.911915 -73.122041 -81.000000
40.914492 -73.121133 -73.000000
40.914490 -73.121087 -77.000000
40.914390 -73.120635 -71.000000
40.914267 -73.120554 -69.000000
40.914237 -73.120527 -73.000000
40.913536 -73.120318 -75.000000
40.913506 -73.120346 -77.000000
40.913452 -73.120405 -81.000000
40.913436 -73.120445 -79.000000
40.911906 -73.121264 -79.000000
40.911855 -73.121269 -81.000000
40.911843 -73.121242 -87.000000
40.911822 -73.121215 -77.000000
40.911319 -73.119471 -99.000000
40.911303 -73.119305 -103.000000
40.911284 -73.119210 -105.000000
40.911272 -73.119174 -105.000000
40.911223 -73.118972 -99.000000
40.911205 -73.118813 -105.000000
40.911199 -73.118780 -101.000000
40.911185 -73.118693 -107.000000
40.911157 -73.118573 -107.000000
40.911144 -73.118498 -103.000000
40.911126 -73.118424 -105.000000
40.911176 -73.118317 -107.000000
40.911196 -73.118273 -103.000000
40.911206 -73.118234 -107.000000
40.911207 -73.118161 -105.000000
40.910967 -73.117636 -105.000000
40.910974 -73.117411 -105.000000
40.910974 -73.117358 -105.000000
40.910967 -73.117305 -105.000000
40.910943 -73.117268 -103.000000
40.910741 -73.117189 -105.000000
40.910661 -73.117179 -105.000000
40.910557 -73.117152 -105.000000
40.910560 -73.117142 -107.000000
40.910554 -73.117129 -103.000000
40.907939 -73.110753 -103.000000
40.907916 -73.110929 -105.000000
40.907918 -73.110973 -105.000000
40.907914 -73.111015 -103.000000
40.907923 -73.111059 -99.000000
40.907937 -73.111111 -97.000000
40.907981 -73.111201 -95.000000
40.907998 -73.111241 -95.000000
40.908018 -73.111273 -89.000000
40.908030 -73.111357 -87.000000
40.908044 -73.111398 -77.000000
40.908066 -73.111429 -81.000000
40.908155 -73.111470 -87.000000
40.908215 -73.111495 -89.000000
40.908249 -73.111519 -93.000000
40.908288 -73.111555 -89.000000
40.908351 -73.111598 -83.000000
40.908385 -73.111615 -83.000000
40.908416 -73.111628 -85.000000
40.908589 -73.111786 -83.000000
40.908663 -73.111800 -83.000000
40.908770 -73.111865 -85.000000
40.908804 -73.111877 -85.000000
40.908824 -73.111910 -87.000000
40.908831 -73.111946 -87.000000
40.908819 -73.111955 -85.000000
40.908813 -73.111952 -83.000000
40.908787 -73.111961 -81.000000
40.908790 -73.111975 -81.000000
40.908789 -73.111981 -81.000000
40.908791 -73.111980 -81.000000
40.908791 -73.111981 -83.000000
40.908791 -73.111981 -85.000000
40.908791 -73.111982 -87.000000
40.908792 -73.111982 -87.000000
40.908780 -73.112000 -89.000000
40.908772 -73.112046 -87.000000
40.908749 -73.112086 -85.000000
40.908730 -73.112134 -89.000000
40.908728 -73.112190 -87.000000
40.908747 -73.112237 -85.000000
40.908779 -73.112269 -87.000000
40.908865 -73.112345 -99.000000
40.908902 -73.112384 -95.000000
40.908927 -73.112428 -93.000000
40.909052 -73.112517 -95.000000
40.909126 -73.112553 -95.000000
40.909177 -73.112567 -95.000000
40.909256 -73.112614 -91.000000
40.909366 -73.112689 -93.000000
40.909429 -73.112722 -95.000000
40.909462 -73.112740 -97.000000
40.909496 -73.112765 -93.000000
40.909562 -73.112810 -97.000000
40.909584 -73.112826 -97.000000
40.909637 -73.112867 -97.000000
40.909671 -73.112899 -99.000000
40.909786 -73.112978 -97.000000
40.909964 -73.113062 -95.000000
40.910003 -73.113077 -95.000000
40.910104 -73.113127 -95.000000
40.910131 -73.113142 -93.000000
40.910269 -73.113222 -93.000000
40.910295 -73.113293 -91.000000
40.910310 -73.113338 -93.000000
40.910376 -73.113516 -93.000000
40.910395 -73.113552 -91.000000
40.910416 -73.113707 -95.000000
40.910420 -73.113800 -91.000000
40.910419 -73.113847 -95.000000
40.910432 -73.113896 -97.000000
40.910449 -73.113993 -101.000000
40.910450 -73.114030 -101.000000
40.910459 -73.114067 -101.000000
40.910473 -73.114158 -97.000000
40.910512 -73.114383 -97.000000
40.910506 -73.114427 -97.000000
40.910509 -73.114465 -99.000000
40.910528 -73.114501 -103.000000
40.910526 -73.114606 -97.000000
40.910528 -73.114643 -99.000000
40.910513 -73.114678 -99.000000
40.910531 -73.114783 -103.000000
40.910555 -73.114868 -103.000000
40.910593 -73.114887 -105.000000
40.911048 -73.117018 -105.000000
40.911111 -73.117816 -107.000000
40.911125 -73.117818 -107.000000
40.911101 -73.118668 -105.000000
40.911082 -73.118772 -105.000000
40.911075 -73.118814 -103.000000
40.911078 -73.118864 -105.000000
40.911086 -73.118969 -103.000000
40.911102 -73.119011 -103.000000
40.911127 -73.119058 -107.000000
40.911148 -73.119109 -105.000000
40.911164 -73.119162 -103.000000
40.911180 -73.119256 -105.000000
40.911190 -73.119292 -107.000000
40.911211 -73.119381 -105.000000
40.911237 -73.119470 -101.000000
40.911246 -73.119512 -101.000000
40.911286 -73.119724 -99.000000
40.911421 -73.119746 -97.000000
40.911417 -73.119741 -101.000000
40.911417 -73.119741 -107.000000
40.911425 -73.119742 -105.000000
40.911458 -73.119719 -101.000000
40.911502 -73.119701 -103.000000
40.911554 -73.119694 -105.000000
40.911617 -73.119720 -105.000000
40.911681 -73.119741 -101.000000
40.911793 -73.119780 -99.000000
40.911833 -73.119768 -101.000000
40.911864 -73.119783 -103.000000
40.911924 -73.119808 -101.000000
40.911953 -73.119832 -97.000000
40.912001 -73.119798 -97.000000
40.912017 -73.119799 -99.000000
40.912030 -73.119815 -97.000000
40.912066 -73.120091 -95.000000
40.911980 -73.120419 -93.000000
40.912033 -73.120455 -95.000000
40.912081 -73.120476 -95.000000
40.912115 -73.120485 -97.000000
40.912144 -73.120464 -99.000000
40.912175 -73.120440 -97.000000
40.912238 -73.120378 -95.000000
40.912271 -73.120396 -95.000000
40.912287 -73.120405 -91.000000
40.912457 -73.120555 -91.000000
40.912583 -73.120566 -93.000000
40.912608 -73.120552 -91.000000
40.912682 -73.120542 -89.000000
40.912718 -73.120532 -91.000000
40.912930 -73.120450 -93.000000
40.912999 -73.120388 -87.000000
40.913039 -73.120359 -83.000000
40.913117 -73.120296 -83.000000
40.913197 -73.120269 -81.000000
40.913230 -73.120261 -85.000000
40.913304 -73.120250 -91.000000
40.913343 -73.120244 -91.000000
40.913388 -73.120189 -83.000000
40.913417 -73.120195 -87.000000
40.913444 -73.120206 -83.000000
40.913499 -73.120319 -83.000000
40.913484 -73.120358 -83.000000
40.913454 -73.120392 -85.000000
40.913388 -73.120430 -85.000000
40.913367 -73.120467 -87.000000
40.913373 -73.120540 -81.000000
40.913375 -73.120635 -91.000000
40.913373 -73.120684 -91.000000
40.913382 -73.120775 -81.000000
40.913383 -73.120822 -83.000000
40.913381 -73.120870 -85.000000
40.913381 -73.120914 -81.000000
40.913393 -73.121151 -89.000000
40.913342 -73.121191 -85.000000
40.913145 -73.121472 -79.000000
40.913074 -73.121486 -81.000000
40.913011 -73.121498 -83.000000
40.912975 -73.121507 -81.000000
40.912841 -73.121531 -81.000000
40.912820 -73.121532 -83.000000
40.912668 -73.121665 -81.000000
40.912636 -73.121691 -83.000000
40.912611 -73.121717 -85.000000
40.912593 -73.121723 -83.000000
40.912557 -73.121737 -85.000000
40.911629 -73.120672 -87.000000
40.911608 -73.120657 -91.000000
40.911563 -73.120638 -87.000000
40.911518 -73.120640 -87.000000
40.911271 -73.119203 -95.000000
40.911269 -73.119162 -93.000000
40.911262 -73.119119 -91.000000
40.911249 -73.119073 -93.000000
40.911244 -73.119026 -93.000000
40.911240 -73.118976 -93.000000
40.911226 -73.118925 -91.000000
40.911193 -73.118818 -97.000000
40.911178 -73.118769 -97.000000
40.911139 -73.118603 -99.000000
40.911117 -73.118510 -101.000000
40.911118 -73.118483 -103.000000
40.911117 -73.118451 -105.000000
40.911115 -73.118403 -105.000000
40.911126 -73.118327 -107.000000
40.911160 -73.118151 -105.000000
40.910993 -73.117440 -99.000000
40.910986 -73.117397 -99.000000
40.910668 -73.116964 -95.000000
40.910638 -73.116944 -97.000000
40.910499 -73.116798 -97.000000
40.910498 -73.116799 -93.000000
40.910547 -73.116806 -95.000000
40.910575 -73.116789 -93.000000
40.910600 -73.116795 -93.000000
40.910965 -73.117316 -97.000000
40.910975 -73.117395 -95.000000
40.911120 -73.117938 -101.000000
40.911120 -73.117938 -101.000000
40.911120 -73.117938 -103.000000
40.911120 -73.117938 -103.000000
40.911120 -73.117938 -97.000000
40.911120 -73.117938 -97.000000
40.911262 -73.118600 -93.000000
40.911138 -73.119177 -95.000000
40.911153 -73.119225 -95.000000
40.911181 -73.119356 -99.000000
40.911196 -73.119399 -101.000000
40.911219 -73.119486 -93.000000
40.911236 -73.119668 -93.000000
40.911245 -73.119748 -89.000000
40.911275 -73.119883 -85.000000
40.911731 -73.120486 -81.000000
40.911803 -73.120492 -83.000000
40.911828 -73.120492 -83.000000
40.911876 -73.120524 -85.000000
40.911938 -73.120508 -85.000000
40.912068 -73.120474 -83.000000
40.912130 -73.120429 -81.000000
40.912155 -73.120436 -85.000000
40.912185 -73.120441 -85.000000
40.912307 -73.120488 -79.000000
40.912352 -73.120509 -81.000000
40.912462 -73.120582 -83.000000
40.912503 -73.120371 -89.000000
40.912511 -73.120312 -85.000000
40.912517 -73.120253 -83.000000
40.912522 -73.120144 -83.000000
40.912534 -73.120135 -89.000000
40.912552 -73.120362 -87.000000
40.912598 -73.120549 -83.000000
40.912684 -73.121343 -73.000000
40.912648 -73.121356 -71.000000
40.912492 -73.121431 -71.000000
40.912406 -73.121415 -71.000000
40.912320 -73.121422 -75.000000
40.912289 -73.121443 -73.000000
40.912287 -73.121489 -73.000000
40.912292 -73.121529 -73.000000
40.912245 -73.121551 -71.000000
40.912159 -73.121565 -75.000000
40.912111 -73.121597 -75.000000
40.912111 -73.121644 -71.000000
40.912116 -73.121694 -73.000000
40.914643 -73.120865 -71.000000
40.914613 -73.120932 -63.000000
40.914570 -73.120973 -69.000000
40.914598 -73.121127 -71.000000
40.914606 -73.121173 -69.000000
40.914623 -73.121225 -67.000000
40.914599 -73.121243 -71.000000
40.913969 -73.120035 -69.000000
40.913868 -73.120096 -71.000000
40.913831 -73.120118 -67.000000
40.913468 -73.119922 -71.000000
40.913468 -73.119879 -79.000000
40.913462 -73.119839 -75.000000
40.913446 -73.119804 -73.000000
40.913444 -73.119760 -75.000000
40.913430 -73.119721 -69.000000
40.913431 -73.119680 -71.000000
40.913341 -73.119626 -77.000000
40.913367 -73.119839 -69.000000
40.913368 -73.119759 -73.000000
40.913352 -73.119717 -69.000000
40.913326 -73.119683 -67.000000
40.913299 -73.119655 -71.000000
40.913274 -73.119644 -75.000000
40.910966 -73.117455 -97.000000
40.910964 -73.117398 -99.000000
40.910848 -73.117301 -97.000000
40.910824 -73.117273 -97.000000
40.910799 -73.117241 -97.000000
40.910717 -73.117017 -97.000000
40.910671 -73.116947 -95.000000
40.912027 -73.122411 -75.000000
40.912025 -73.122413 -73.000000
40.912021 -73.122413 -75.000000
40.912019 -73.122413 -73.000000
40.912019 -73.122412 -75.000000
40.912019 -73.122412 -79.000000
40.912019 -73.122412 -83.000000
40.912018 -73.122413 -77.000000
40.912000 -73.123674 -79.000000
40.912560 -73.124328 -73.000000
40.912656 -73.124283 -75.000000
40.912713 -73.124245 -69.000000
40.912826 -73.124149 -71.000000
40.912895 -73.124081 -69.000000
40.912917 -73.124054 -71.000000
40.912940 -73.124030 -65.000000
40.912993 -73.124011 -69.000000
40.913018 -73.124010 -67.000000
40.913105 -73.123976 -71.000000
40.913129 -73.123969 -67.000000
40.913174 -73.123933 -71.000000
40.913226 -73.123937 -69.000000
40.913265 -73.123968 -69.000000
40.913272 -73.123977 -73.000000
40.914133 -73.124617 -63.000000
40.914160 -73.124608 -55.000000
40.914298 -73.124672 -65.000000
40.914318 -73.124705 -67.000000
40.914342 -73.124728 -55.000000
40.914382 -73.124664 -61.000000
40.914381 -73.124655 -59.000000
40.914380 -73.124655 -65.000000
40.914378 -73.124653 -63.000000
40.914372 -73.124646 -59.000000
40.914690 -73.123755 -65.000000
40.914690 -73.123755 -63.000000
40.914690 -73.123755 -59.000000
40.914690 -73.123755 -61.000000
40.914690 -73.123755 -59.000000
40.914690 -73.123755 -55.000000
40.914690 -73.123756 -65.000000
40.914690 -73.123756 -61.000000
40.914690 -73.123755 -57.000000
40.914690 -73.123755 -59.000000
40.914690 -73.123756 -61.000000
40.914690 -73.123756 -59.000000
40.914690 -73.123756 -61.000000
40.914690 -73.123756 -59.000000
40.914690 -73.123756 -55.000000
40.914690 -73.123756 -63.000000
40.914690 -73.123756 -65.000000
40.914690 -73.123756 -51.000000
40.914127 -73.125495 -61.000000
40.913724 -73.126233 -69.000000
40.913689 -73.126241 -73.000000
40.913262 -73.126431 -69.000000
40.913177 -73.126490 -77.000000
40.913151 -73.126506 -79.000000
40.911506 -73.129216 -91.000000
40.911481 -73.129250 -87.000000
40.911474 -73.129289 -89.000000
40.911468 -73.129330 -93.000000
40.911450 -73.129367 -95.000000
40.911454 -73.129405 -91.000000
40.911464 -73.129417 -93.000000
40.911582 -73.129663 -97.000000
40.911562 -73.129661 -97.000000
40.911562 -73.129662 -99.000000
40.911564 -73.129663 -105.000000
40.911550 -73.129660 -97.000000
40.911544 -73.129660 -95.000000
40.911532 -73.129655 -95.000000
40.911506 -73.129672 -95.000000
40.911443 -73.129671 -95.000000
40.911409 -73.129675 -91.000000
40.911395 -73.129698 -91.000000
40.911381 -73.129784 -95.000000
40.911362 -73.130244 -99.000000
40.911360 -73.130324 -97.000000
40.911544 -73.130815 -101.000000
40.911661 -73.130843 -95.000000
40.911683 -73.130848 -97.000000
40.911705 -73.130849 -93.000000
40.911750 -73.130876 -103.000000
40.911752 -73.130874 -103.000000
40.911749 -73.130874 -95.000000
40.911786 -73.130868 -93.000000
40.911807 -73.130868 -95.000000
40.911833 -73.130865 -95.000000
40.911880 -73.130857 -103.000000
40.911882 -73.130857 -101.000000
40.911883 -73.130856 -99.000000
40.911824 -73.130905 -103.000000
40.911814 -73.130904 -101.000000
40.911801 -73.130893 -103.000000
40.911788 -73.130877 -103.000000
40.911774 -73.130864 -103.000000
40.911757 -73.130876 -101.000000
40.911748 -73.130897 -99.000000
40.911732 -73.130917 -101.000000
40.911705 -73.130929 -105.000000
40.911677 -73.130933 -103.000000
40.911661 -73.130965 -103.000000
40.911643 -73.130977 -103.000000
40.911649 -73.130999 -99.000000
40.911653 -73.130998 -99.000000
40.911621 -73.130999 -103.000000
40.911610 -73.131014 -103.000000
40.911582 -73.131016 -103.000000
40.911593 -73.131036 -101.000000
40.911627 -73.131043 -103.000000
40.911626 -73.131046 -103.000000
40.911625 -73.131045 -103.000000
40.911624 -73.131032 -105.000000
40.911629 -73.131023 -107.000000
40.911630 -73.131021 -107.000000
40.911630 -73.131022 -103.000000
40.911630 -73.131022 -103.000000
40.911630 -73.131022 -105.000000
40.911615 -73.131021 -107.000000
40.911613 -73.131023 -103.000000
40.911613 -73.131019 -103.000000
40.911610 -73.131018 -103.000000
40.911610 -73.131017 -99.000000
40.911650 -73.131006 -99.000000
40.911678 -73.131012 -99.000000
40.911776 -73.130975 -95.000000
40.911846 -73.130910 -99.000000
40.911850 -73.130872 -97.000000
